name,date,dollar_ratio
Brazil,2010-01-01,0.3291375809760866
Canada,2010-01-01,0.10999034416166764
Switzerland,2010-01-01,0.7607937333080139
Chile,2010-01-01,-0.11165300277941625
China,2010-01-01,-0.4885721654951005
Colombia,2010-01-01,0.09300572308460064
Costa Rica,2010-01-01,-0.017069711238094976
Czech Republic,2010-01-01,0.037550953929469166
Denmark,2010-01-01,0.6742622653374524
Egypt,2010-01-01,-0.3355379842266928
Britain,2010-01-01,0.02551061454154757
Hong Kong,2010-01-01,-0.46702100646672906
Hungary,2010-01-01,0.07750579389830725
Indonesia,2010-01-01,-0.3736063490541145
Israel,2010-01-01,0.11507332168368722
Japan,2010-01-01,-0.023536433686527913
South Korea,2010-01-01,-0.1672769220595698
Sri Lanka,2010-01-01,-0.48929812051980726
Mexico,2010-01-01,-0.3024253254485586
Malaysia,2010-01-01,-0.4186645777072291
Norway,2010-01-01,0.9617393153500364
New Zealand,2010-01-01,0.008744580313877037
Pakistan,2010-01-01,-0.32365712121417034
Peru,2010-01-01,-0.21606712084691349
Philippines,2010-01-01,-0.38245771124910066
Poland,2010-01-01,-0.20209834344780453
Russia,2010-01-01,-0.34664107241960884
Saudi Arabia,2010-01-01,-0.2551607675896006
Singapore,2010-01-01,-0.10929973144886596
Sweden,2010-01-01,0.5382237964167904
Thailand,2010-01-01,-0.4098967066335196
Turkey,2010-01-01,0.0703009667375083
Taiwan,2010-01-01,-0.34208304403262846
Ukraine,2010-01-01,-0.4894759105561788
Uruguay,2010-01-01,-0.07171429053655032
United States,2010-01-01,0
South Africa,2010-01-01,-0.3135784132456816
UAE,2010-07-01,-0.1977814036261627
Argentina,2010-07-01,-0.04671115339438936
Australia,2010-07-01,0.02774575909751742
Brazil,2010-07-01,0.31442334403449324
Canada,2010-07-01,0.07158275609345655
Switzerland,2010-07-01,0.6568220285738975
Chile,2010-07-01,-0.10484101968518489
China,2010-07-01,-0.4782696681329258
Colombia,2010-07-01,0.17553510750872725
Costa Rica,2010-07-01,0.0260465333539881
Czech Republic,2010-07-01,-0.08252865439472135
Denmark,2010-07-01,0.3131042584452397
Egypt,2010-07-01,-0.38899054966594915
Britain,2010-07-01,-0.06690678565635333
Hong Kong,2010-07-01,-0.490071555318918
Hungary,2010-07-01,-0.1070187648509553
Indonesia,2010-07-01,-0.3267366528930248
Israel,2010-07-01,0.03344763689577035
Japan,2010-07-01,-0.016812506057135912
South Korea,2010-07-01,-0.24387539059687013
Sri Lanka,2010-07-01,-0.5012192418087142
Mexico,2010-07-01,-0.3294141314196628
Malaysia,2010-07-01,-0.4123563537228997
Norway,2010-07-01,0.9297292663034034
New Zealand,2010-07-01,-0.038392856941606435
Pakistan,2010-07-01,-0.3422975737501043
Peru,2010-07-01,-0.052671466379985765
Philippines,2010-07-01,-0.4120630821203368
Poland,2010-07-01,-0.30457183962188683
Russia,2010-07-01,-0.3753013510530189
Saudi Arabia,2010-07-01,-0.2857999896517518
Singapore,2010-07-01,-0.1754943135010335
Sweden,2010-07-01,0.7582149324875056
Thailand,2010-07-01,-0.419594489965204
Turkey,2010-07-01,0.0421434644231351
Taiwan,2010-07-01,-0.3742727658476137
Ukraine,2010-07-01,-0.5083012315767386
Uruguay,2010-07-01,0.002877454388798828
United States,2010-07-01,0
South Africa,2010-07-01,-0.3442626834531225
UAE,2011-07-01,-0.1963002081934072
Argentina,2011-07-01,0.1905745191753183
Australia,2011-07-01,0.21616826603005412
Brazil,2011-07-01,0.5159726065345756
Canada,2011-07-01,0.23020736471571457
Switzerland,2011-07-01,0.9835216649009519
Chile,2011-07-01,-0.01652176975578612
China,2011-07-01,-0.4408167510689841
Colombia,2011-07-01,0.16713960135930117
Costa Rica,2011-07-01,8.536585971441468e-8
Czech Republic,2011-07-01,0.001820626892725663
Denmark,2011-07-01,0.3486847253895127
Egypt,2011-07-01,-0.41862216341049696
Britain,2011-07-01,-0.042647724539663145
Hong Kong,2011-07-01,-0.5232632836608413
Hungary,2011-07-01,-0.00590480251915626
Indonesia,2011-07-01,-0.34959293274734815
India,2011-07-01,-0.534589940494
Israel,2011-07-01,0.14929087939563823
Japan,2011-07-01,0.0045401289845214965
South Korea,2011-07-01,-0.1382227777967996
Sri Lanka,2011-07-01,-0.37080896271397057
Mexico,2011-07-01,-0.32548647509481443
Malaysia,2011-07-01,-0.40423218561146135
Norway,2011-07-01,1.0447004924422583
New Zealand,2011-07-01,0.0852398525504574
Pakistan,2011-07-01,-0.41557143291625087
Peru,2011-07-01,-0.10136087662246496
Philippines,2011-07-01,-0.3155319433411268
Poland,2011-07-01,-0.24091775242695213
Russia,2011-07-01,-0.3351883793587972
Saudi Arabia,2011-07-01,-0.3440284250850604
Singapore,2011-07-01,-0.10122128436395583
Sweden,2011-07-01,0.8794227593747082
Thailand,2011-07-01,-0.42117068229505783
Turkey,2011-07-01,-0.07187741813860771
Taiwan,2011-07-01,-0.36012400284923995
Ukraine,2011-07-01,-0.4922391055284083
Uruguay,2011-07-01,0.2000120001200023
United States,2011-07-01,0
South Africa,2011-07-01,-0.2931224879442633
UAE,2012-01-01,-0.22160760517288103
Argentina,2012-01-01,0.1046850068389984
Australia,2012-01-01,0.17614992781947336
Brazil,2012-01-01,0.3529599020567902
Canada,2012-01-01,0.10381154881287391
Switzerland,2012-01-01,0.6214470762485647
Chile,2012-01-01,-0.03484137013634747
China,2012-01-01,-0.41903328979652954
Colombia,2012-01-01,0.08054136346408591
Costa Rica,2012-01-01,-0.04145204568335936
Czech Republic,2012-01-01,-0.17850067069571285
Denmark,2012-01-01,0.28041621363252833
Egypt,2012-01-01,-0.38828548083899095
Britain,2012-01-01,-0.08906490444338389
Hong Kong,2012-01-01,-0.4938848524882994
Hungary,2012-01-01,-0.37453503466910476
Indonesia,2012-01-01,-0.41388736637053325
India,2012-01-01,-0.6144254529737017
Israel,2012-01-01,-0.01566279648823976
Japan,2012-01-01,-0.00882812750909645
South Korea,2012-01-01,-0.23923549191369753
Sri Lanka,2012-01-01,-0.3935455782805213
Mexico,2012-01-01,-0.3558096272068917
Malaysia,2012-01-01,-0.4422260831815058
Norway,2012-01-01,0.6173066595225127
New Zealand,2012-01-01,-0.035643830915689456
Pakistan,2012-01-01,-0.31209590115491204
Peru,2012-01-01,-0.11512371829154766
Philippines,2012-01-01,-0.36112153654584456
Poland,2012-01-01,-0.3841407366856491
Russia,2012-01-01,-0.39254286223334967
Saudi Arabia,2012-01-01,-0.3646927127886481
Singapore,2012-01-01,-0.10618289493927646
Sweden,2012-01-01,0.40880476691713574
Thailand,2012-01-01,-0.41468569353385576
Turkey,2012-01-01,-0.1559250670119936
Taiwan,2012-01-01,-0.4039603591203963
Ukraine,2012-01-01,-0.49626267515079747
Uruguay,2012-01-01,0.10245575817481112
United States,2012-01-01,0
South Africa,2012-01-01,-0.41538594287396413
UAE,2012-07-01,-0.2450309411092756
Argentina,2012-07-01,-0.038483283288603065
Australia,2012-07-01,0.08149185420749161
Brazil,2012-07-01,0.14060643345310475
Canada,2012-07-01,0.16055827953355295
Switzerland,2012-07-01,0.5162749370366839
Chile,2012-07-01,-0.03921586891998596
China,2012-07-01,-0.4339192766175598
Colombia,2012-07-01,0.10131233931074535
Czech Republic,2012-07-01,-0.2278659479551126
Denmark,2012-07-01,0.07337319276437926
Egypt,2012-07-01,-0.3905407060957319
Britain,2012-07-01,-0.03815794331602529
Hong Kong,2012-07-01,-0.5085394125310225
Hungary,2012-07-01,-0.1948593966728226
Indonesia,2012-07-01,-0.4102669897404436
India,2012-07-01,-0.633826284412164
Israel,2012-07-01,-0.32539574981606934
Japan,2012-07-01,-0.05464464165935756
South Korea,2012-07-01,-0.2571701898381883
Sri Lanka,2012-07-01,-0.48844818994447825
Mexico,2012-07-01,-0.3753217567792466
Malaysia,2012-07-01,-0.46116457444698555
Norway,2012-07-01,0.6310524236322403
New Zealand,2012-07-01,-0.07463431527210862
Pakistan,2012-07-01,-0.303864641242521
Philippines,2012-07-01,-0.35385129270810156
Poland,2012-07-01,-0.3923069245365476
Russia,2012-07-01,-0.4710547750946713
Saudi Arabia,2012-07-01,-0.3838269437920393
Singapore,2012-07-01,-0.19209112294054997
Sweden,2012-07-01,0.3237854077461446
Thailand,2012-07-01,-0.402252850688959
Turkey,2012-07-01,0.04352316948723045
Taiwan,2012-07-01,-0.42603955787023673
Ukraine,2012-07-01,-0.5713061027684299
Uruguay,2012-07-01,0.04604251211864141
United States,2012-07-01,0
South Africa,2012-07-01,-0.455610690095108
UAE,2013-01-01,-0.25194789329419587
Argentina,2013-01-01,-0.1258075786165087
Australia,2013-01-01,0.1220542368420765
Brazil,2013-01-01,0.2922496004852466
Canada,2013-01-01,0.2351425363777051
Switzerland,2013-01-01,0.631372459578573
Chile,2013-01-01,-0.005008440099223743
China,2013-01-01,-0.4110490663974973
Colombia,2013-01-01,0.11051466054804937
Costa Rica,2013-01-01,0.005795735608664421
Czech Republic,2013-01-01,-0.1477395893330422
Denmark,2013-01-01,0.18692019343980992
Egypt,2013-01-01,-0.4520419717487192
Britain,2013-01-01,-0.027296205686323294
Hong Kong,2013-01-01,-0.49833359711921266
Hungary,2013-01-01,-0.12610856957364547
Indonesia,2013-01-01,-0.3450549224914393
India,2013-01-01,-0.6183485994979516
Israel,2013-01-01,-0.08401174685571255
Japan,2013-01-01,-0.19540759075803005
South Korea,2013-01-01,-0.2195243768102848
Sri Lanka,2013-01-01,-0.36623732918972396
Mexico,2013-01-01,-0.3349347036661927
Malaysia,2013-01-01,-0.40956642110608754
Norway,2013-01-01,0.7956419117080566
New Zealand,2013-01-01,-0.009803515236829208
Pakistan,2013-01-01,-0.32011338994234695
Peru,2013-01-01,-0.10541356041682837
Philippines,2013-01-01,-0.334522435789781
Poland,2013-01-01,-0.3261249893845585
Russia,2013-01-01,-0.44459012100115036
Saudi Arabia,2013-01-01,-0.3283922480602527
Singapore,2013-01-01,-0.1655972009143577
Sweden,2013-01-01,0.4626785846105286
Thailand,2013-01-01,-0.33052133317478716
Turkey,2013-01-01,0.09387500965969808
Taiwan,2013-01-01,-0.41791387225108667
Ukraine,2013-01-01,-0.4658130421150608
Uruguay,2013-01-01,0.24698064923173413
United States,2013-01-01,0
South Africa,2013-01-01,-0.47104449612949706
UAE,2013-07-01,-0.2830100671885991
Argentina,2013-07-01,-0.1485206391448537
Australia,2013-07-01,0.013869257681880853
Brazil,2013-07-01,0.1598018290869465
Canada,2013-07-01,0.15444131972937014
Switzerland,2013-07-01,0.4745517323845536
Chile,2013-07-01,-0.13625303853605097
China,2013-07-01,-0.4275706790528836
Colombia,2013-07-01,-0.017519755350513422
Costa Rica,2013-07-01,-0.053820348938855234
Czech Republic,2013-07-01,-0.23395845953160432
Denmark,2013-07-01,0.07826294782240661
Egypt,2013-07-01,-0.4755522853594636
Britain,2013-07-01,-0.11776068052607014
Hong Kong,2013-07-01,-0.5190195037518706
Hungary,2013-07-01,-0.17389125982803866
Indonesia,2013-07-01,-0.384700878870719
India,2013-07-01,-0.6707022311750239
Israel,2013-07-01,0.05336790151366144
Japan,2013-07-01,-0.29846886816408646
South Korea,2013-07-01,-0.24637773395677487
Sri Lanka,2013-07-01,-0.37920713010319695
Mexico,2013-07-01,-0.37254643225291473
Malaysia,2013-07-01,-0.49629043207360424
Norway,2013-07-01,0.647345630074966
New Zealand,2013-07-01,-0.05653072400783765
Pakistan,2013-07-01,-0.3418543451751196
Peru,2013-07-01,-0.211431302187005
Philippines,2013-07-01,-0.4179596406638515
Poland,2013-07-01,-0.4000832710941965
Russia,2013-07-01,-0.4203539229203772
Saudi Arabia,2013-07-01,-0.41480809396470386
Singapore,2013-07-01,-0.19082470979338373
Sweden,2013-07-01,0.35117932031759924
Thailand,2013-07-01,-0.37548132676192747
Turkey,2013-07-01,-0.047026139563447256
Taiwan,2013-07-01,-0.422640664052245
Ukraine,2013-07-01,-0.48869224973319736
Uruguay,2013-07-01,0.09286982229748197
United States,2013-07-01,0
South Africa,2013-07-01,-0.5085401434690571
UAE,2014-01-01,-0.2934761303627813
Argentina,2014-01-01,-0.3438528007136513
Australia,2014-01-01,-0.03257325677818823
Brazil,2014-01-01,0.13478946514748102
Canada,2014-01-01,0.08411338637554566
Switzerland,2014-01-01,0.5445949971296244
Chile,2014-01-01,-0.2019367797836492
China,2014-01-01,-0.40676614839309166
Colombia,2014-01-01,-0.06203386762429808
Costa Rica,2014-01-01,-0.07365986738729291
Czech Republic,2014-01-01,-0.24889924430516197
Denmark,2014-01-01,0.12030985954422135
Egypt,2014-01-01,-0.4740410550220854
Britain,2014-01-01,5.68714986407759e-4
Hong Kong,2014-01-01,-0.49823813817407325
Hungary,2014-01-01,-0.16637420465941644
Indonesia,2014-01-01,-0.502310254967008
India,2014-01-01,-0.6678107817233094
Israel,2014-01-01,0.08493368190390327
Japan,2014-01-01,-0.35690818609603536
South Korea,2014-01-01,-0.2503099690217697
Sri Lanka,2014-01-01,-0.4213355245845273
Mexico,2014-01-01,-0.3998656165734261
Malaysia,2014-01-01,-0.5184930524669387
Norway,2014-01-01,0.6858031640874094
New Zealand,2014-01-01,-0.011308344083848731
Pakistan,2014-01-01,-0.3435312056974805
Peru,2014-01-01,-0.22944884696908785
Philippines,2014-01-01,-0.35453350766643976
Poland,2014-01-01,-0.35160094312907253
Russia,2014-01-01,-0.43290699948486955
Saudi Arabia,2014-01-01,-0.3657191254054555
Singapore,2014-01-01,-0.22213407901522764
Sweden,2014-01-01,0.359706768836455
Thailand,2014-01-01,-0.3685019806716344
Turkey,2014-01-01,-0.1872083131772162
Taiwan,2014-01-01,-0.4335678755096999
Ukraine,2014-01-01,-0.5096254396867914
Uruguay,2014-01-01,0.062057718208754276
United States,2014-01-01,0
South Africa,2014-01-01,-0.5328037990001562
UAE,2014-07-01,-0.2618784237396705
Argentina,2014-07-01,-0.46386386609999997
Australia,2014-07-01,0.00399270075728686
Brazil,2014-07-01,0.22110458537687383
Canada,2014-07-01,0.09513079895665477
Switzerland,2014-07-01,0.4236165035978665
Chile,2014-07-01,-0.22367461201197913
China,2014-07-01,-0.4313755880825547
Colombia,2014-07-01,-0.02928859241681958
Costa Rica,2014-07-01,-0.16548718954910535
Czech Republic,2014-07-01,-0.279350397344146
Denmark,2014-07-01,0.07310091448530343
Egypt,2014-07-01,-0.5061906966254328
Britain,2014-07-01,0.027140353741174073
Hong Kong,2014-07-01,-0.4941260466083066
Hungary,2014-07-01,-0.21441672411318669
Indonesia,2014-07-01,-0.49355111052500733
India,2014-07-01,-0.6355755408628383
Israel,2014-07-01,0.0690828509275141
Japan,2014-07-01,-0.2399910154613556
South Korea,2014-07-01,-0.16477914392408544
Sri Lanka,2014-07-01,-0.43961689969730966
Mexico,2014-07-01,-0.32270711595228774
Malaysia,2014-07-01,-0.4976350825848739
Norway,2014-07-01,0.6178991690520439
New Zealand,2014-07-01,0.031230448528106525
Pakistan,2014-07-01,-0.3659792049632846
Peru,2014-07-01,-0.2519706832350177
Philippines,2014-07-01,-0.22767985737177687
Poland,2014-07-01,-0.3753124710784943
Russia,2014-07-01,-0.46720820263502816
Saudi Arabia,2014-07-01,-0.3883087422094348
Singapore,2014-07-01,-0.20824903431650876
Sweden,2014-07-01,0.24166301082840058
Thailand,2014-07-01,-0.3503301832003253
Turkey,2014-07-01,-0.07754079856295715
Taiwan,2014-07-01,-0.45048711534880503
Ukraine,2014-07-01,-0.6608933763998748
Uruguay,2014-07-01,0.02595623888074461
United States,2014-07-01,0
Vietnam,2014-07-01,-0.41059658922069664
South Africa,2014-07-01,-0.5140530647111241
UAE,2015-01-01,-0.26110794192729025
Argentina,2015-01-01,-0.32107880577762005
Australia,2015-01-01,-0.09839144072635497
Brazil,2015-01-01,0.08702019381570136
Canada,2015-01-01,-0.03139544733769317
Switzerland,2015-01-01,0.574878125633359
Chile,2015-01-01,-0.3013165873780208
China,2015-01-01,-0.4219086861076764
Colombia,2015-01-01,-0.3026286433438268
Costa Rica,2015-01-01,-0.1627305591779895
Czech Republic,2015-01-01,-0.390561800591
Denmark,2015-01-01,0.1223400784128581
Egypt,2015-01-01,-0.5191261604898121
Britain,2015-01-01,-0.08805114876762421
Hong Kong,2015-01-01,-0.4936567921975429
Hungary,2015-01-01,-0.3384486257420417
Indonesia,2015-01-01,-0.5326300786895783
India,2015-01-01,-0.6061135914190021
Israel,2015-01-01,-0.07135094584365542
Japan,2015-01-01,-0.344081358021048
South Korea,2015-01-01,-0.2098680922958851
Sri Lanka,2015-01-01,-0.44592308225073907
Mexico,2015-01-01,-0.30065663346807514
Malaysia,2015-01-01,-0.5594241795285846
Norway,2015-01-01,0.31464438527023164
New Zealand,2015-01-01,-0.0620970770245074
Pakistan,2015-01-01,-0.37826495094044255
Peru,2015-01-01,-0.30595655843290603
Philippines,2015-01-01,-0.23374853507292692
Poland,2015-01-01,-0.48182483719443214
Russia,2015-01-01,-0.7151428736124447
Saudi Arabia,2015-01-01,-0.38873780524975365
Singapore,2015-01-01,-0.263990656752881
Sweden,2015-01-01,0.03728503207510858
Thailand,2015-01-01,-0.36610769958243217
Turkey,2015-01-01,-0.17242431943419212
Taiwan,2015-01-01,-0.4763060645017244
Ukraine,2015-01-01,-0.7492986299302067
Uruguay,2015-01-01,-0.03415295000032159
United States,2015-01-01,0
Vietnam,2015-01-01,-0.41412085905505436
South Africa,2015-01-01,-0.5362220786935659
UAE,2015-07-01,-0.26108782479914816
Argentina,2015-07-01,-0.36009726521568686
Australia,2015-07-01,-0.18115553236112947
Brazil,2015-07-01,-0.10594584753734237
Canada,2015-07-01,-0.05303996025681634
Switzerland,2015-07-01,0.42421676842147793
Chile,2015-07-01,-0.31759146833356366
China,2015-07-01,-0.42841903259719627
Colombia,2015-07-01,-0.39116641032717336
Costa Rica,2015-07-01,-0.15835031965071822
Czech Republic,2015-07-01,-0.40840293067891653
Denmark,2015-07-01,0.06023217613389775
Egypt,2015-07-01,-0.548604828309927
Britain,2015-07-01,-0.05794446702650946
Hong Kong,2015-07-01,-0.4828468376568956
Hungary,2015-07-01,-0.3357858393233967
Indonesia,2015-07-01,-0.5228422083769979
India,2015-07-01,-0.6173843439268769
Israel,2015-07-01,-0.03305816655175153
Japan,2015-07-01,-0.37673571733044475
South Korea,2015-07-01,-0.21495098464316287
Sri Lanka,2015-07-01,-0.45409866620706885
Mexico,2015-07-01,-0.3500757576234864
Malaysia,2015-07-01,-0.5804341930227578
Norway,2015-07-01,0.1794020659714195
New Zealand,2015-07-01,-0.18379227557790812
Pakistan,2015-07-01,-0.2815251373826576
Peru,2015-07-01,-0.3442177878957683
Philippines,2015-07-01,-0.247349127842714
Poland,2015-07-01,-0.46889565260110644
Russia,2015-07-01,-0.6068255813974843
Saudi Arabia,2015-07-01,-0.33203951242335494
Singapore,2015-07-01,-0.2819007201771837
Sweden,2015-07-01,0.0704620367681168
Thailand,2015-07-01,-0.33855598503482887
Turkey,2015-07-01,-0.1911876860416284
Taiwan,2015-07-01,-0.4683206605207223
Ukraine,2015-07-01,-0.6766231851665157
Uruguay,2015-07-01,-0.1372896618671734
United States,2015-07-01,0
Vietnam,2015-07-01,-0.4256718920952359
South Africa,2015-07-01,-0.5627731212321085
UAE,2016-01-01,-0.2821004503825659
Argentina,2016-01-01,-0.5152733155279513
Australia,2016-01-01,-0.24063793083484575
Brazil,2016-01-01,-0.31963409014213384
Canada,2016-01-01,-0.15939243648950696
Switzerland,2016-01-01,0.30695719453796544
Chile,2016-01-01,-0.40442595744802223
China,2016-01-01,-0.4556464096818722
Colombia,2016-01-01,-0.507534319715077
Costa Rica,2016-01-01,-0.18523030981143818
Czech Republic,2016-01-01,-0.39497054014755173
Denmark,2016-01-01,-0.12323424857448884
Egypt,2016-01-01,-0.5614233524552839
Britain,2016-01-01,-0.14363965470180107
Hong Kong,2016-01-01,-0.49763319166807307
Hungary,2016-01-01,-0.3762594865158174
Indonesia,2016-01-01,-0.5564357357185943
India,2016-01-01,-0.6143759726474138
Israel,2016-01-01,-0.13018310186124538
Japan,2016-01-01,-0.36743470066881745
South Korea,2016-01-01,-0.27179214915729
Sri Lanka,2016-01-01,-0.5071578284810669
Mexico,2016-01-01,-0.4299884971097079
Malaysia,2016-01-01,-0.6305707335826207
Norway,2016-01-01,0.05774605232730834
New Zealand,2016-01-01,-0.20643204884938127
Pakistan,2016-01-01,-0.4198224057044604
Peru,2016-01-01,-0.4065542522168174
Philippines,2016-01-01,-0.4349086476986491
Poland,2016-01-01,-0.5189214459357161
Russia,2016-01-01,-0.6902587602769898
Saudi Arabia,2016-01-01,-0.3516562131136287
Singapore,2016-01-01,-0.33668682832925967
Sweden,2016-01-01,0.06114255034127991
Thailand,2016-01-01,-0.3727760149548113
Turkey,2016-01-01,-0.3091748055984198
Taiwan,2016-01-01,-0.5788350449161744
Ukraine,2016-01-01,-0.6872706108213062
Uruguay,2016-01-01,-0.2406528906765273
United States,2016-01-01,0
Vietnam,2016-01-01,-0.45831154353899994
South Africa,2016-01-01,-0.640849691908359
UAE,2016-07-01,-0.2977688929337401
Argentina,2016-07-01,-0.335745904209246
Australia,2016-07-01,-0.14588541658778975
Brazil,2016-07-01,-0.051228053680658636
Canada,2016-07-01,-0.08635749004129556
Switzerland,2016-07-01,0.3078618189661686
Chile,2016-07-01,-0.29913194749169636
China,2016-07-01,-0.4473680457507957
Colombia,2016-07-01,-0.39710719840456943
Costa Rica,2016-07-01,-0.18294886174971825
Czech Republic,2016-07-01,-0.39376603306972413
Denmark,2016-07-01,-0.11909888749236708
Egypt,2016-07-01,-0.4860903424577778
Britain,2016-07-01,-0.2182099209144881
Hong Kong,2016-07-01,-0.5087908025989881
Hungary,2016-07-01,-0.3748368011469385
Indonesia,2016-07-01,-0.5309213612359465
India,2016-07-01,-0.5216836734693868
Israel,2016-07-01,-0.13102051100107537
Japan,2016-07-01,-0.3121321301222917
South Korea,2016-07-01,-0.23483424075036308
Sri Lanka,2016-07-01,-0.2807200399539662
Mexico,2016-07-01,-0.5289906269134763
Malaysia,2016-07-01,-0.6058352154701786
Norway,2016-07-01,0.09326657118805359
New Zealand,2016-07-01,-0.16244047607225398
Pakistan,2016-07-01,-0.2901663622900019
Peru,2016-07-01,-0.39981336596427974
Philippines,2016-07-01,-0.4399047248458253
Poland,2016-07-01,-0.5196848171770317
Russia,2016-07-01,-0.5932085249524583
Saudi Arabia,2016-07-01,-0.36516400987804765
Singapore,2016-07-01,-0.2035433406870396
Sweden,2016-07-01,0.03744296487625398
Thailand,2016-07-01,-0.32472154694376987
Turkey,2016-07-01,-0.29907937499005754
Taiwan,2016-07-01,-0.5725599865597997
Ukraine,2016-07-01,-0.6879800307219663
Uruguay,2016-07-01,-0.19095766932664093
United States,2016-07-01,0
Vietnam,2016-07-01,-0.46615417467435316
South Africa,2016-07-01,-0.5829840825024286
UAE,2017-01-01,-0.30052546679164027
Argentina,2017-01-01,-0.3145473613500672
Australia,2017-01-01,-0.15510276658998212
Brazil,2017-01-01,0.011451655645215553
Canada,2017-01-01,-0.10873440285204927
Switzerland,2017-01-01,0.2549677415368836
Chile,2017-01-01,-0.2803416691015098
China,2017-01-01,-0.4407764579214526
Colombia,2017-01-01,-0.34665551141447226
Costa Rica,2017-01-01,-0.1978351674624269
Czech Republic,2017-01-01,-0.42576019110088337
Denmark,2017-01-01,-0.16509716529615026
Egypt,2017-01-01,-0.7105590663766284
Britain,2017-01-01,-0.2631632407103003
Hong Kong,2017-01-01,-0.5107670365123478
Hungary,2017-01-01,-0.3962823194021896
Indonesia,2017-01-01,-0.5403644524391383
India,2017-01-01,-0.5082969822595
Israel,2017-01-01,-0.13361324290101184
Japan,2017-01-01,-0.3562866821304683
South Korea,2017-01-01,-0.27321223837911857
Sri Lanka,2017-01-01,-0.27565205801737347
Mexico,2017-01-01,-0.5588349027856699
Malaysia,2017-01-01,-0.6464211857353932
Norway,2017-01-01,0.11972740076467403
New Zealand,2017-01-01,-0.1728656126271283
Pakistan,2017-01-01,-0.2926683661488063
Peru,2017-01-01,-0.35927582791173907
Philippines,2017-01-01,-0.4702290641895158
Poland,2017-01-01,-0.5452624662150138
Russia,2017-01-01,-0.574904660107664
Saudi Arabia,2017-01-01,-0.367698531727492
Singapore,2017-01-01,-0.23077715545512834
Sweden,2017-01-01,0.03963110596195252
Thailand,2017-01-01,-0.33888661172055135
Turkey,2017-01-01,-0.4568078624308063
Taiwan,2017-01-01,-0.5725947771081759
Ukraine,2017-01-01,-0.6952305762101344
Uruguay,2017-01-01,-0.1399980047953716
United States,2017-01-01,0
Vietnam,2017-01-01,-0.4746718274906324
South Africa,2017-01-01,-0.6271936192318242
UAE,2017-07-01,-0.28083053799012636
Argentina,2017-07-01,-0.22159733786289615
Australia,2017-07-01,-0.14566886782059807
Brazil,2017-07-01,-0.0374400806450208
Canada,2017-07-01,-0.12156664248645088
Switzerland,2017-07-01,0.2720169002122321
Chile,2017-07-01,-0.2746989538456811
China,2017-07-01,-0.44959866569373585
Colombia,2017-07-01,-0.3879991454242604
Costa Rica,2017-07-01,-0.24527642739567546
Czech Republic,2017-07-01,-0.380867978516615
Denmark,2017-07-01,-0.13085084053242257
Egypt,2017-07-01,-0.6690596631518981
Britain,2017-07-01,-0.2242582072439716
Hong Kong,2017-07-01,-0.5362425258357604
Hungary,2017-07-01,-0.3945382021705358
Indonesia,2017-07-01,-0.5466165949390585
India,2017-07-01,-0.4797675613154566
Israel,2017-07-01,-0.09937035862646038
Japan,2017-07-01,-0.3658401449889698
South Korea,2017-07-01,-0.27472268444914716
Sri Lanka,2017-07-01,-0.28811863871100374
Mexico,2017-07-01,-0.48033202541388487
Malaysia,2017-07-01,-0.6220702202319868
Norway,2017-07-01,0.11587928099115663
New Zealand,2017-07-01,-0.1637245285609642
Pakistan,2017-07-01,-0.3271068285199038
Peru,2017-07-01,-0.3907021142636641
Philippines,2017-07-01,-0.5001034300925415
Poland,2017-07-01,-0.48615100648263776
Russia,2017-07-01,-0.5701631343854829
Saudi Arabia,2017-07-01,-0.39625056507173584
Singapore,2017-07-01,-0.23306686972134338
Sweden,2017-07-01,0.09790956628536618
Thailand,2017-07-01,-0.3403308157807283
Turkey,2017-07-01,-0.43280941631340375
Taiwan,2017-07-01,-0.5728367508972755
Ukraine,2017-07-01,-0.679649361664949
Uruguay,2017-07-01,-0.14550420181876034
United States,2017-07-01,0
Vietnam,2017-07-01,-0.5020013321464358
South Africa,2017-07-01,-0.5734455645447942
UAE,2018-01-01,-0.27810641124008906
Argentina,2018-01-01,-0.24992499249925004
Australia,2018-01-01,-0.10868655309398689
Brazil,2018-01-01,-0.031878310976176105
Canada,2018-01-01,-0.004309894028170502
Switzerland,2018-01-01,0.2812203840980454
Chile,2018-01-01,-0.18733157446880877
China,2018-01-01,-0.39931026684757953
Colombia,2018-01-01,-0.274153713839803
Costa Rica,2018-01-01,-0.2371341508590209
Czech Republic,2018-01-01,-0.27882965189563647
Denmark,2018-01-01,-0.06590524243868945
Egypt,2018-01-01,-0.6339453860640303
Britain,2018-01-01,-0.16419583356903023
Hong Kong,2018-01-01,-0.5034434380898125
Hungary,2018-01-01,-0.35101543460161744
Indonesia,2018-01-01,-0.4931631609152387
India,2018-01-01,-0.4661722235172481
Israel,2018-01-01,-0.09060485689757947
Japan,2018-01-01,-0.35001402601312315
South Korea,2018-01-01,-0.22063751850985802
Sri Lanka,2018-01-01,-0.2857705796587462
Mexico,2018-01-01,-0.5129043806944527
Malaysia,2018-01-01,-0.5689060560077254
Norway,2018-01-01,0.18218914794754548
New Zealand,2018-01-01,-0.1457973482211138
Pakistan,2018-01-01,-0.3572894685966497
Peru,2018-01-01,-0.38087286312691104
Philippines,2018-01-01,-0.49967889839747925
Poland,2018-01-01,-0.4383384605802576
Russia,2018-01-01,-0.5661078135304943
